time,id
-1.25249999994408,7877b99084657d2a7821b45433294302e65699ee
-1.2491666667048,62d1dbb4d8f7f34c60aab2b9a91a74fe068c15f3
-1.2480555555084,90a1f56a5c87881787b6aef97743fb37bb255248
-1.24694444448696,62d1dbb4d8f7f34c60aab2b9a91a74fe068c15f3
-1.24555555562256,3a725fc91e63556c1b9c20475b368280725a0f6f
-1.24361111107272,6e16a76ffa3bca19bb5dc21eed5c8aed5be93295
-1.24250000005128,d3eed7c3e2632db6f325f8a6c094cf4ba09ee0de
-1.24194444436584,5d9bed4fa213ca8a9ed5e7ec1beaaaddb13b039f
-1.24194444436584,fa39f9117efeae39629497fd2782746cc6c8479e
-1.24055555550144,cc20ed2bbb09b60e9e151a7f4df5956fb2965c84
-1.2380555556156,9dcb77a74c45ad909998e5053b27dec89fbd2f6c
-1.2366666667512,3f78920a6818584eac0039ab3a779adf1c4ad346
-1.23305555549448,d1aeeb54baa8370494551cb18773577e04f9cffb
-1.23138888896208,670db61623efec8d08a71b3942f4c27674599d63
-1.22944444441248,c64c75cb296545f49c68561eaf07ef6264db081b
-1.22555555548752,268cfb7bc1bb866bf76b3759c8f4ba33bd7a2543
-1.22555555548752,a0c8cf9cf35388d8d12ed9e928a6af081ed3277f
-1.2236111111124,670db61623efec8d08a71b3942f4c27674599d63
-1.2236111111124,4ce614b4ca66cd7f141e7a4a11c0224f4ecfe2d4
-1.22249999991625,d8248980f86611eef5d9ff1ef9c630a38786b946
-1.22000000003016,6c54067b5d11f50d0b86eda97c91d7f5975f1b34
-1.21972222218744,c3989fc64151e7af54e8007655c2a98607f58eac
-1.21972222218744,60d6fcdf1f248ec2b0185f9f09ed4ce34272779a
-1.21916666667672,3ce281aa439e736c8b96364388b793d3b36de352
-1.21777777781256,73779c43c5d5918ca254ed8f3f0e630ff82ad688
-1.21500000008376,cfb0ce528097320f6d3dd4301abba07a5dd7315a
-1.21472222224104,92c730bc825332f98ee6be5cbb05dca965a8cbe6
-1.21333333337688,2c0d9e254ede994bf6a084352fb819be81f1ad50
-1.21194444451248,ee57fd4c0647c37baf067caeea6b9c773088bda4
-1.21166666666976,a0ad7529e2316d732ab5b5d69306a7049667fbdb
