time,id
-1.25305555562952,65b55047c9eac0b0f2876a047a50bd2c25af16c7
-1.24861111119384,4e9e6c468007fe057e14979ea2d462fb02032809
-1.24722222215496,5f983c0ff71e1c29cb0a4ebe31b08d8c14f52330
-1.24555555562256,91a3060a1a5a05868f2d2db4ec85b98e1e73a76b
-1.24527777777984,49b4889d8a5f02d5887dee596cdfb759213021fc
-1.24250000005128,985451d6f7d4e7fa1a87e50f2a3abe0f2ed0f5df
-1.23861111112632,06052eb1c920d093091012d878bf321403b4b8f8
-1.23500000004432,93cf9f605f5e41429e1bc5d3aac2fe3cb746b899
-1.23444444435888,c5b8c2183afec62b5384ea6c02f14f769bc4a61f
-1.23416666669064,93cf9f605f5e41429e1bc5d3aac2fe3cb746b899
-1.23361111117993,c5b8c2183afec62b5384ea6c02f14f769bc4a61f
-1.23166666663008,9906a6edf69ddc2d62e0d359a2c82f91c26e9d98
-1.23111111111936,4dbc1abbedc5732f2d4c4473b75f5184c53c030c
-1.22750000003736,4dbc1abbedc5732f2d4c4473b75f5184c53c030c
-1.22638888884097,4dbc1abbedc5732f2d4c4473b75f5184c53c030c
-1.22555555548752,2d89c2d1521812e06b332c52e7d8233da6e12921
-1.22333333326968,3e8f08243def0482392d236409bbf1ef6a5c064c
-1.22222222224801,2d4be90295b29d8cf13ad9586914ca6b51035496
-1.21972222218744,541b147e7a592048a81432b418f99b0badea1963
-1.21805555548055,4dbc1abbedc5732f2d4c4473b75f5184c53c030c
-1.21777777781256,2b669c6eb144e8808fea3a64cb6ee6501b86352a
-1.21694444445888,fd4dded0d8172d67e85ba1e04b6efb0b103ce34d
-1.21638888894816,4dbc1abbedc5732f2d4c4473b75f5184c53c030c
-1.21611111110544,175b2580958a94888c4f72aecca7edf408090957
-1.21361111104488,63ca40dabfe9f62d07316c783fa36678acdd9018
-1.2105555554736,88d6ba31c43f4c6e622f863d2702ee39be4aa3c8
-1.21027777780536,9df1529bc269f1c9ca53823564490985426d5b9c
-1.2088888889412,6f17b7dc6f220c09fba4d8fbc2491317eece2ae8
-1.2088888889412,ead52c50c8b75f2393bbf21718bd2b649eddfc97
-1.20833333325577,ead52c50c8b75f2393bbf21718bd2b649eddfc97
-1.20805555558752,7f294bb26aba43c63876eaac61f581b024b78e46
-1.20500000001623,2cbfaee3133fc2efacfe49c22d7a36d76b408963
-1.2041666666628,f26540f9dc1e9aaa964853175407d308a749c4da
-1.2041666666628,a59b80c92871854e369ab352a83c060f6854d3c8
-1.20138888893424,36193e39b4cd97d1211cf3eba4ce7880934edc43
-1.20111111109151,36193e39b4cd97d1211cf3eba4ce7880934edc43
-1.20055555558056,36193e39b4cd97d1211cf3eba4ce7880934edc43
-1.19638888881312,63ca40dabfe9f62d07316c783fa36678acdd9018
-1.19166666670944,8de329f7fd55ec07a06b9a03428e53454ec559c9
-1.19166666670944,75bb423603afa24ff59b53f910cbc7add4edd027
-1.191111111024,85c5e8f5da0f445a14e6381f0837353d72ca96ab
-1.18916666664888,9865f7988ebafe15e12ec41acf7f4f34dc083f7f
-1.18694444443103,71820c67ad949f1d44e907a8b91f31d9664b9c75
